measure,model,comparison,hemi,level,omnibus_chi2,omnibus_df,omnibus_p,mse,gating,diff,cohens_d,delta_log10,p_perm,q_fdr,ci_lo,ci_hi,n_a,n_b,note
distinctiveness,LH-intact_pt_vs_ctrl,omnibus,l,ALL,1.959043861231306,3.0,0.5809506700392917,0.23783982948968985,not_gating,,,,,,,,,,"category==ROI: family-wise context, not a profile test"
distinctiveness,RH-intact_pt_vs_ctrl,patient_vs_control,r,face_FFA,,,,,not_gating,0.17084343331163265,0.46100588844035406,,0.18908109189081093,0.31343532313435324,-0.19657903844320684,1.2383349533611039,11.0,37.0,
distinctiveness,RH-intact_pt_vs_ctrl,patient_vs_control,r,house_PPA,,,,,not_gating,0.3308450872551999,0.4140831765476594,,0.23507649235076492,0.31343532313435324,-0.1487428311162664,1.0556680195981822,11.0,38.0,
distinctiveness,RH-intact_pt_vs_ctrl,patient_vs_control,r,object_LOC,,,,,not_gating,0.04745408354283853,0.09557510848649974,,0.7854214578542146,0.7854214578542146,-0.5596957318248588,0.7251377008873297,11.0,38.0,
distinctiveness,RH-intact_pt_vs_ctrl,patient_vs_control,r,word_VWFA,,,,,not_gating,0.3601402224287775,0.7368592483788726,,0.039396060393960604,0.15758424157584242,0.2122978791055468,1.4571815948686124,11.0,37.0,
distinctiveness,RH-intact_pt_vs_ctrl,omnibus,r,ALL,1.8708998298312873,3.0,0.5996291774612876,0.2921552497753974,not_gating,,,,,,,,,,"category==ROI: family-wise context, not a profile test"
distinctiveness,ctrl_LvsR,control_asymmetry,lr,face_FFA,,,,,separate_family,0.1407281583332233,0.31413844262740825,,0.062993700629937,0.11278872112788722,-0.008993225141067663,0.7081610066085499,37.0,,
distinctiveness,ctrl_LvsR,control_asymmetry,lr,house_PPA,,,,,separate_family,-0.059269953774709616,-0.05327310240052985,,0.7462253774622538,0.7462253774622538,-0.39755393601250244,0.2630002928279358,38.0,,
distinctiveness,ctrl_LvsR,control_asymmetry,lr,object_LOC,,,,,separate_family,-0.18125649479441072,-0.28962352997177887,,0.08459154084591541,0.11278872112788722,-0.6331424857060824,0.03525267059752282,38.0,,
distinctiveness,ctrl_LvsR,control_asymmetry,lr,word_VWFA,,,,,separate_family,0.27255139605239237,0.4893991592333183,,0.004399560043995601,0.017598240175982403,0.18609211265044553,0.8474954165406952,37.0,,
distinctiveness,ctrl_LvsR,omnibus,lr,ALL,8.497665269705424,3.0,0.03677186972589481,0.26655547522904266,separate_family,,,,,,,,,,
wta,M1_LH_ctrl_vs_pt,omnibus,,ALL,24.714279178078854,3.0,1.7716943492600404e-05,215.6805664057865,gates_posthoc,,,,,,,,,,
wta,M1_LH_ctrl_vs_pt,patient_vs_control,,face,,,,,gated,0.452060857711281,0.03363122798369351,,0.9224077592240776,0.9224077592240776,-0.7107012744350722,0.7380781914737692,38.0,11.0,
wta,M1_LH_ctrl_vs_pt,patient_vs_control,,house,,,,,gated,8.103611234355217,0.6345764298716121,,0.07039296070392961,0.08044909794734813,-0.16441533757610352,1.4787541548402188,38.0,11.0,
wta,M1_LH_ctrl_vs_pt,patient_vs_control,,object,,,,,gated,11.883563369415878,0.7317825805783205,,0.036696330366963306,0.0514615205146152,0.14917599044477967,1.3802401126123065,38.0,11.0,
wta,M1_LH_ctrl_vs_pt,patient_vs_control,,word,,,,,gated,-20.439235461482383,-1.2793134391711807,,0.0006999300069993001,0.005599440055994401,-2.264684380617319,-0.43318051902291077,38.0,11.0,
wta,M2_RH_ctrl_vs_pt,omnibus,,ALL,26.256595984243006,3.0,8.427459920284615e-06,178.61646462260381,gates_posthoc,,,,,,,,,,
wta,M2_RH_ctrl_vs_pt,patient_vs_control,,face,,,,,gated,-9.246266563660507,-0.8027443794343375,,0.0216978302169783,0.0433956604339566,-1.8130373189707372,0.10531889471313415,38.0,11.0,
wta,M2_RH_ctrl_vs_pt,patient_vs_control,,house,,,,,gated,7.643626649038797,0.7186872548937646,,0.0385961403859614,0.0514615205146152,-0.046627536401357556,1.6170730433228666,38.0,11.0,
wta,M2_RH_ctrl_vs_pt,patient_vs_control,,object,,,,,gated,15.023936052994326,0.8782858129929437,,0.014198580141985802,0.0378628803786288,-0.03927878325223279,2.023064441940554,38.0,11.0,
wta,M2_RH_ctrl_vs_pt,patient_vs_control,,word,,,,,gated,-13.42129613837261,-1.0114813547555737,,0.007499250074992501,0.029997000299970003,-2.0400338116719645,-0.10265117431081802,38.0,11.0,
wta,M3_LH_vs_RH_pt,omnibus,,ALL,1.7312930049826596,3.0,0.6299992007528075,402.5753763302844,gates_posthoc,,,,,,,,,,
wta,M3_LH_vs_RH_pt,patient_subgroup,,face,,,,,omnibus_ns,-2.557680327788127,-0.14673916028264244,,0.7372262773722628,0.8052194780521947,-1.0280178531208737,0.7442831230821311,11.0,11.0,omnibus n.s.; post-hoc exploratory
wta,M3_LH_vs_RH_pt,patient_subgroup,,house,,,,,omnibus_ns,7.29709957908263,0.4907634044013669,,0.26377362263773624,0.7633236676332367,-0.3256465845919811,1.5553946465130137,11.0,11.0,omnibus n.s.; post-hoc exploratory
wta,M3_LH_vs_RH_pt,patient_subgroup,,object,,,,,omnibus_ns,-7.647136013885763,-0.39238383283173833,,0.38166183381661833,0.7633236676332367,-1.156335373258486,0.5287748894513286,11.0,11.0,omnibus n.s.; post-hoc exploratory
wta,M3_LH_vs_RH_pt,patient_subgroup,,word,,,,,omnibus_ns,2.9077167625912637,0.10946505333470641,,0.8052194780521947,0.8052194780521947,-0.8834956512132975,0.9358561174104603,11.0,11.0,omnibus n.s.; post-hoc exploratory
wta,M4_ctrl_LvsR,omnibus,,ALL,32.79077838657196,3.0,3.5651232820176477e-07,141.62774232065752,gates_posthoc,,,,,,,,,,
wta,M4_ctrl_LvsR,control_asymmetry,,face,,,,,gated,7.140647093583663,0.8735919602530386,,9.999000099990002e-05,0.00013332000133320002,0.582095824775066,1.246258915044278,38.0,38.0,
wta,M4_ctrl_LvsR,control_asymmetry,,house,,,,,gated,7.757084164399058,1.0984179294068541,,9.999000099990002e-05,0.00013332000133320002,0.8146417628900502,1.5036543015616124,38.0,38.0,
wta,M4_ctrl_LvsR,control_asymmetry,,object,,,,,gated,-10.78750869746421,-1.0410793110693561,,9.999000099990002e-05,0.00013332000133320002,-1.4251024589374452,-0.7611638005096574,38.0,38.0,
wta,M4_ctrl_LvsR,control_asymmetry,,word,,,,,gated,-4.11022256051851,-0.5704177783777858,,0.0007999200079992001,0.0007999200079992001,-0.9542901976729169,-0.26144073241117005,38.0,38.0,
wta_selective_prop,LH_pt_vs_ctrl,patient_vs_control,l,selective,,,,,,30.939153439153436,,,5.980385967143599e-05,,,,11.0,38.0,Mann-Whitney U=377; medians ctrl/pt
wta_selective_prop,RH_pt_vs_ctrl,patient_vs_control,r,selective,,,,,,42.53032928942808,,,0.0006388955413160378,,,,11.0,38.0,Mann-Whitney U=352; medians ctrl/pt
wta_within_cluster,cluster_house_r,descriptive,,face_ctrl,,,,,,12.403578199589443,,,,,,,38.0,,descriptive mean % (no test)
wta_within_cluster,cluster_house_r,descriptive,,face_pt,,,,,,28.752243414230996,,,,,,,11.0,,descriptive mean % (no test)
wta_within_cluster,cluster_house_r,descriptive,,house_ctrl,,,,,,36.43404009138781,,,,,,,38.0,,descriptive mean % (no test)
wta_within_cluster,cluster_house_r,descriptive,,house_pt,,,,,,17.313315452797127,,,,,,,11.0,,descriptive mean % (no test)
wta_within_cluster,cluster_house_r,descriptive,,object_ctrl,,,,,,41.66197815030436,,,,,,,38.0,,descriptive mean % (no test)
wta_within_cluster,cluster_house_r,descriptive,,object_pt,,,,,,27.439474783757472,,,,,,,11.0,,descriptive mean % (no test)
wta_within_cluster,cluster_house_r,descriptive,,word_ctrl,,,,,,9.500403558718398,,,,,,,38.0,,descriptive mean % (no test)
wta_within_cluster,cluster_house_r,descriptive,,word_pt,,,,,,26.494966349214405,,,,,,,11.0,,descriptive mean % (no test)
wta_within_cluster,cluster_object_l,descriptive,,face_ctrl,,,,,,24.736174569249165,,,,,,,38.0,,descriptive mean % (no test)
wta_within_cluster,cluster_object_l,descriptive,,face_pt,,,,,,26.631061031380025,,,,,,,11.0,,descriptive mean % (no test)
wta_within_cluster,cluster_object_l,descriptive,,house_ctrl,,,,,,11.924307028820499,,,,,,,38.0,,descriptive mean % (no test)
wta_within_cluster,cluster_object_l,descriptive,,house_pt,,,,,,24.183901582092457,,,,,,,11.0,,descriptive mean % (no test)
wta_within_cluster,cluster_object_l,descriptive,,object_ctrl,,,,,,60.71021715876192,,,,,,,38.0,,descriptive mean % (no test)
wta_within_cluster,cluster_object_l,descriptive,,object_pt,,,,,,36.8260893619304,,,,,,,11.0,,descriptive mean % (no test)
wta_within_cluster,cluster_object_l,descriptive,,word_ctrl,,,,,,2.629301243168409,,,,,,,38.0,,descriptive mean % (no test)
wta_within_cluster,cluster_object_l,descriptive,,word_pt,,,,,,12.358948024597117,,,,,,,11.0,,descriptive mean % (no test)
wta_within_cluster,cluster_word_r,descriptive,,face_ctrl,,,,,,17.791006563937177,,,,,,,38.0,,descriptive mean % (no test)
wta_within_cluster,cluster_word_r,descriptive,,face_pt,,,,,,17.664205141171234,,,,,,,11.0,,descriptive mean % (no test)
wta_within_cluster,cluster_word_r,descriptive,,house_ctrl,,,,,,16.35588685624453,,,,,,,38.0,,descriptive mean % (no test)
wta_within_cluster,cluster_word_r,descriptive,,house_pt,,,,,,11.763042934953603,,,,,,,11.0,,descriptive mean % (no test)
wta_within_cluster,cluster_word_r,descriptive,,object_ctrl,,,,,,54.47446070853734,,,,,,,38.0,,descriptive mean % (no test)
wta_within_cluster,cluster_word_r,descriptive,,object_pt,,,,,,42.692361304216874,,,,,,,11.0,,descriptive mean % (no test)
wta_within_cluster,cluster_word_r,descriptive,,word_ctrl,,,,,,11.378645871280973,,,,,,,38.0,,descriptive mean % (no test)
wta_within_cluster,cluster_word_r,descriptive,,word_pt,,,,,,27.880390619658286,,,,,,,11.0,,descriptive mean % (no test)
geometry,face_FFA_LH-intact_pt_vs_ctrl,omnibus,,ALL,5.179425533617335,5.0,0.39437779898471537,0.11126093581209193,gates_posthoc,,,,,,,,,,
geometry,face_FFA_LH-intact_pt_vs_ctrl,patient_vs_control,,face-house,,,,,omnibus_ns,0.04966019761350837,0.10985604510577977,,0.7502249775022498,0.9002699730026997,-0.4584409244787466,0.7309642050753469,38.0,11.0,omnibus n.s.; not interpreted
geometry,face_FFA_LH-intact_pt_vs_ctrl,patient_vs_control,,face-object,,,,,omnibus_ns,0.009234998590531673,0.02476331151944896,,0.9381061893810619,0.9381061893810619,-0.6098501952952072,0.664929578404328,38.0,11.0,omnibus n.s.; not interpreted
geometry,face_FFA_LH-intact_pt_vs_ctrl,patient_vs_control,,face-word,,,,,omnibus_ns,0.24601040854460476,0.638432830674055,,0.066993300669933,0.401959804019598,-0.15261091608710747,1.4731802132482905,38.0,11.0,omnibus n.s.; not interpreted
geometry,face_FFA_LH-intact_pt_vs_ctrl,patient_vs_control,,house-object,,,,,omnibus_ns,0.08937544001741093,0.16697827181013694,,0.6225377462253775,0.9002699730026997,-0.43121859302884413,0.8577451517355514,38.0,11.0,omnibus n.s.; not interpreted
geometry,face_FFA_LH-intact_pt_vs_ctrl,patient_vs_control,,house-word,,,,,omnibus_ns,-0.07808928049273917,-0.13893316849395268,,0.6838316168383162,0.9002699730026997,-0.8065451768346321,0.5302211316183296,38.0,11.0,omnibus n.s.; not interpreted
geometry,face_FFA_LH-intact_pt_vs_ctrl,patient_vs_control,,object-word,,,,,omnibus_ns,-0.04842139323708372,-0.11526647650636608,,0.7316268373162683,0.9002699730026997,-0.9381964183859789,0.6872882475828743,38.0,11.0,omnibus n.s.; not interpreted
geometry,face_FFA_RH-intact_pt_vs_ctrl,omnibus,,ALL,35.64993735700233,5.0,1.1159159834703195e-06,0.12586343367267008,gates_posthoc,,,,,,,,,,
geometry,face_FFA_RH-intact_pt_vs_ctrl,patient_vs_control,,face-house,,,,,gated,0.17717591582210096,0.3993873624716386,,0.2526747325267473,0.379012098790121,-0.27481206355615606,1.1060455807141378,37.0,11.0,
geometry,face_FFA_RH-intact_pt_vs_ctrl,patient_vs_control,,face-object,,,,,gated,-0.05675697380932898,-0.12620425204705832,,0.7181281871812819,0.7181281871812818,-0.8607289308349595,0.6284213943797329,37.0,11.0,
geometry,face_FFA_RH-intact_pt_vs_ctrl,patient_vs_control,,face-word,,,,,gated,-0.6329492419476698,-1.355162919702879,,0.00029997000299970003,0.0017998200179982003,-2.3072332479410624,-0.6805378153695235,37.0,11.0,
geometry,face_FFA_RH-intact_pt_vs_ctrl,patient_vs_control,,house-object,,,,,gated,0.22641161737950455,0.42433532519867917,,0.22557744225577442,0.379012098790121,-0.2334831330793524,1.1401777547730572,37.0,11.0,
geometry,face_FFA_RH-intact_pt_vs_ctrl,patient_vs_control,,house-word,,,,,gated,-0.12333923476547215,-0.25771291961578335,,0.45285471452854714,0.5434256574342566,-1.0401324262313925,0.5296762118057714,37.0,11.0,
geometry,face_FFA_RH-intact_pt_vs_ctrl,patient_vs_control,,object-word,,,,,gated,-0.3524490158800849,-0.697737056754301,,0.048995100489951,0.146985301469853,-1.6150554971473727,0.11701321557475794,37.0,11.0,
geometry,face_FFA_ctrl_LvsR,omnibus,,ALL,21.804499236642503,5.0,0.0005703485612044908,0.15402749208836009,gates_posthoc,,,,,,,,,,
geometry,face_FFA_ctrl_LvsR,control_asymmetry,,face-house,,,,,gated,0.014699133864611236,0.025939177572024855,,0.8764123587641236,0.8764123587641236,-0.3025478119463435,0.366828181831974,37.0,37.0,
geometry,face_FFA_ctrl_LvsR,control_asymmetry,,face-object,,,,,gated,0.03179993819189534,0.056662056673282384,,0.7368263173682632,0.8764123587641236,-0.277699940436759,0.3980059493938294,37.0,37.0,
geometry,face_FFA_ctrl_LvsR,control_asymmetry,,face-word,,,,,gated,0.3756854029431633,0.7934212506962888,,9.999000099990002e-05,0.0005999400059994001,0.4521949201348529,1.2970422917140192,37.0,37.0,
geometry,face_FFA_ctrl_LvsR,control_asymmetry,,house-object,,,,,gated,-0.12201126418927606,-0.19550196459584568,,0.24967503249675033,0.3745125487451255,-0.5460027961355807,0.1208507245236943,37.0,37.0,
geometry,face_FFA_ctrl_LvsR,control_asymmetry,,house-word,,,,,gated,0.1727750215148315,0.25420596716996663,,0.13308669133086692,0.26617338266173385,-0.061782826339934135,0.6347197720077733,37.0,37.0,
geometry,face_FFA_ctrl_LvsR,control_asymmetry,,object-word,,,,,gated,0.3035770473724272,0.5497096508639564,,0.0024997500249975004,0.007499250074992501,0.2411667279703343,0.9418299362564305,37.0,37.0,
geometry,house_PPA_LH-intact_pt_vs_ctrl,omnibus,,ALL,3.9766348468045525,5.0,0.5527848590577542,0.30301374559067046,gates_posthoc,,,,,,,,,,
geometry,house_PPA_LH-intact_pt_vs_ctrl,patient_vs_control,,face-house,,,,,omnibus_ns,0.36095890865471497,0.4089487509596331,,0.23867613238676133,0.3503649635036496,-0.22080662977649004,1.0533615455102316,38.0,11.0,omnibus n.s.; not interpreted
geometry,house_PPA_LH-intact_pt_vs_ctrl,patient_vs_control,,face-object,,,,,omnibus_ns,0.5181529670039325,0.9651964954553053,,0.006099390060993901,0.0182981701829817,0.383460559328422,1.7018678832505434,38.0,11.0,omnibus n.s.; not interpreted
geometry,house_PPA_LH-intact_pt_vs_ctrl,patient_vs_control,,face-word,,,,,omnibus_ns,0.16089432514183166,0.2666524433528139,,0.43665633436656337,0.4366563343665633,-0.3702948046602182,0.9588800187672152,38.0,11.0,omnibus n.s.; not interpreted
geometry,house_PPA_LH-intact_pt_vs_ctrl,patient_vs_control,,house-object,,,,,omnibus_ns,0.21955409886007965,0.3641162822131291,,0.291970802919708,0.3503649635036496,-0.12602106188238502,0.9101127084192036,38.0,11.0,omnibus n.s.; not interpreted
geometry,house_PPA_LH-intact_pt_vs_ctrl,patient_vs_control,,house-word,,,,,omnibus_ns,0.3793813652110697,0.4445211577939225,,0.19818018198180182,0.3503649635036496,-0.17817039690948536,1.069295749987532,38.0,11.0,omnibus n.s.; not interpreted
geometry,house_PPA_LH-intact_pt_vs_ctrl,patient_vs_control,,object-word,,,,,omnibus_ns,0.5998559083682656,1.2593376607521618,,0.000999900009999,0.0059994000599940004,0.8080279461180446,1.8435417275144137,38.0,11.0,omnibus n.s.; not interpreted
geometry,house_PPA_RH-intact_pt_vs_ctrl,omnibus,,ALL,5.073815937516096,5.0,0.40693823142397145,0.26732113872223245,gates_posthoc,,,,,,,,,,
geometry,house_PPA_RH-intact_pt_vs_ctrl,patient_vs_control,,face-house,,,,,omnibus_ns,-0.1282305877172648,-0.12837681993730016,,0.7010298970102989,0.8293170682931706,-0.7723881428567314,0.48272764225350207,38.0,11.0,omnibus n.s.; not interpreted
geometry,house_PPA_RH-intact_pt_vs_ctrl,patient_vs_control,,face-object,,,,,omnibus_ns,-0.04119032124924493,-0.07377506388388225,,0.8293170682931706,0.8293170682931706,-0.8048021494488133,0.6491961147029066,38.0,11.0,omnibus n.s.; not interpreted
geometry,house_PPA_RH-intact_pt_vs_ctrl,patient_vs_control,,face-word,,,,,omnibus_ns,-0.16650929780643098,-0.25988245238218205,,0.44885511448855114,0.6732826717328267,-0.8140255196814697,0.23765720621545292,38.0,11.0,omnibus n.s.; not interpreted
geometry,house_PPA_RH-intact_pt_vs_ctrl,patient_vs_control,,house-object,,,,,omnibus_ns,-0.31494998735215607,-0.5059328439438379,,0.1523847615238476,0.42915708429157085,-1.1165114015067086,0.03966656713152154,38.0,11.0,omnibus n.s.; not interpreted
geometry,house_PPA_RH-intact_pt_vs_ctrl,patient_vs_control,,house-word,,,,,omnibus_ns,-0.549354686696178,-0.616235909375528,,0.07579242075792421,0.42915708429157085,-1.3338099873503693,0.0029116170409944405,38.0,11.0,omnibus n.s.; not interpreted
geometry,house_PPA_RH-intact_pt_vs_ctrl,patient_vs_control,,object-word,,,,,omnibus_ns,-0.2577174480244293,-0.4313771347780177,,0.21457854214578542,0.42915708429157085,-1.1313969389568619,0.1849693794806681,38.0,11.0,omnibus n.s.; not interpreted
geometry,house_PPA_ctrl_LvsR,omnibus,,ALL,3.5413622017091364,5.0,0.6171384521518669,0.41413989851714594,gates_posthoc,,,,,,,,,,
geometry,house_PPA_ctrl_LvsR,control_asymmetry,,face-house,,,,,omnibus_ns,-0.20959664849814996,-0.15719340782055885,,0.3451654834516548,0.6254974502549745,-0.48989127786988074,0.16191869055487418,38.0,38.0,omnibus n.s.; not interpreted
geometry,house_PPA_ctrl_LvsR,control_asymmetry,,face-object,,,,,omnibus_ns,-0.08261545071110653,-0.11636965062678371,,0.48505149485051496,0.6254974502549745,-0.4291794754245533,0.22277576008707042,38.0,38.0,omnibus n.s.; not interpreted
geometry,house_PPA_ctrl_LvsR,control_asymmetry,,face-word,,,,,omnibus_ns,0.07013065225604245,0.10478506096294453,,0.5137486251374862,0.6254974502549745,-0.23006984153179047,0.41800972939345904,38.0,38.0,omnibus n.s.; not interpreted
geometry,house_PPA_ctrl_LvsR,control_asymmetry,,house-object,,,,,omnibus_ns,-0.10043032539565462,-0.10713073752056441,,0.5212478752124787,0.6254974502549745,-0.4921483504369012,0.1944910392244957,38.0,38.0,omnibus n.s.; not interpreted
geometry,house_PPA_ctrl_LvsR,control_asymmetry,,house-word,,,,,omnibus_ns,0.13221711256967558,0.111731031924295,,0.5016498350164984,0.6254974502549745,-0.21390993527199756,0.4431891191556968,38.0,38.0,omnibus n.s.; not interpreted
geometry,house_PPA_ctrl_LvsR,control_asymmetry,,object-word,,,,,omnibus_ns,-0.00025553397984001984,-0.0003863502571485257,,0.9981001899810019,0.9981001899810019,-0.2821299826565674,0.3854281758389166,38.0,38.0,omnibus n.s.; not interpreted
geometry,object_LOC_LH-intact_pt_vs_ctrl,omnibus,,ALL,5.193112721303921,5.0,0.39277011184509014,0.10358769772727544,gates_posthoc,,,,,,,,,,
geometry,object_LOC_LH-intact_pt_vs_ctrl,patient_vs_control,,face-house,,,,,omnibus_ns,0.2834597043879473,0.6067758664288047,,0.08489151084891511,0.5093490650934906,-0.18001410959853575,1.4328646203847581,38.0,11.0,omnibus n.s.; not interpreted
geometry,object_LOC_LH-intact_pt_vs_ctrl,patient_vs_control,,face-object,,,,,omnibus_ns,-0.03988660177737491,-0.0774620424347785,,0.824017598240176,0.9888211178882111,-0.8136399009672166,0.6505046134878022,38.0,11.0,omnibus n.s.; not interpreted
geometry,object_LOC_LH-intact_pt_vs_ctrl,patient_vs_control,,face-word,,,,,omnibus_ns,0.06587551136733649,0.15378642000550266,,0.656034396560344,0.9888211178882111,-0.4396714345915408,0.8188298135707334,38.0,11.0,omnibus n.s.; not interpreted
geometry,object_LOC_LH-intact_pt_vs_ctrl,patient_vs_control,,house-object,,,,,omnibus_ns,0.0011087139930994194,0.002197624103464917,,0.9961003899610039,0.9961003899610038,-0.6819084227475434,0.7355472613942711,38.0,11.0,omnibus n.s.; not interpreted
geometry,object_LOC_LH-intact_pt_vs_ctrl,patient_vs_control,,house-word,,,,,omnibus_ns,0.04768307421399465,0.10847312713729106,,0.7528247175282472,0.9888211178882111,-0.5858793047898262,0.8415228773540075,38.0,11.0,omnibus n.s.; not interpreted
