measure,model,comparison,hemi,level,omnibus_chi2,omnibus_df,omnibus_p,mse,gating,diff,cohens_d,delta_log10,p_perm,q_fdr,ci_lo,ci_hi,n_a,n_b,note
peak_distance,LH-intact_pt_vs_ctrl,patient_vs_control,l,face_FFA,,,,,not_gating,-2.257979609909448,-0.381333619961798,,0.24537546245375463,0.3271672832716728,-0.8217771068624217,0.08973707273768479,13.0,38.0,
peak_distance,LH-intact_pt_vs_ctrl,patient_vs_control,l,house_PPA_strict,,,,,not_gating,1.689554603220759,0.48973853210101204,,0.12668733126687332,0.25337466253374663,-0.29559791524499657,1.16649358926654,13.0,38.0,
peak_distance,LH-intact_pt_vs_ctrl,patient_vs_control,l,object_LOC,,,,,not_gating,2.4540116610447793,0.7113471943435705,,0.033996600339966,0.135986401359864,-0.03586273937532436,1.5579273466131949,13.0,38.0,
peak_distance,LH-intact_pt_vs_ctrl,patient_vs_control,l,word_VWFA,,,,,not_gating,1.922207378072585,0.2627569353675388,,0.42425757424257576,0.42425757424257576,-0.37287017491152336,1.078538093764725,13.0,38.0,
peak_distance,RH-intact_pt_vs_ctrl,patient_vs_control,r,face_FFA,,,,,not_gating,0.35983432956538053,0.0637435946848815,,0.8515148485151485,0.8515148485151485,-0.4625186126545984,0.7524091513095379,12.0,38.0,
peak_distance,RH-intact_pt_vs_ctrl,patient_vs_control,r,house_PPA_strict,,,,,not_gating,7.125846539196841,0.9805949930063729,,0.008399160083991601,0.033596640335966405,0.004481324181808666,1.9278372957836662,12.0,38.0,
peak_distance,RH-intact_pt_vs_ctrl,patient_vs_control,r,object_LOC,,,,,not_gating,3.011889572588701,0.7190759782336011,,0.0362963703629637,0.0725927407259274,0.1601393280418864,1.4173064592789124,12.0,38.0,
peak_distance,RH-intact_pt_vs_ctrl,patient_vs_control,r,word_VWFA,,,,,not_gating,3.3421995110900635,0.5535351140009721,,0.098990100989901,0.131986801319868,-0.039556064116003174,1.3906011020652618,12.0,38.0,
sum_selectivity,LH-intact_pt_vs_ctrl,patient_vs_control,l,face_FFA,,,,,not_gating,-0.03329223210634913,-0.08924873906306215,-0.03329223210634913,0.7802219778022198,0.7802219778022198,-0.8652555115510251,0.6308142837918926,13.0,36.0,
sum_selectivity,LH-intact_pt_vs_ctrl,patient_vs_control,l,house_PPA_strict,,,,,not_gating,-0.07794930605195338,-0.17220970244154285,-0.07794930605195338,0.6087391260873912,0.7802219778022198,-0.8864498367598623,0.3898912041860356,12.0,38.0,
sum_selectivity,LH-intact_pt_vs_ctrl,patient_vs_control,l,object_LOC,,,,,not_gating,-0.33264681364279847,-1.275636811456182,-0.33264681364279847,0.00019998000199980003,0.0007999200079992001,-2.2030712666355727,-0.508611046614494,13.0,38.0,
sum_selectivity,LH-intact_pt_vs_ctrl,patient_vs_control,l,word_VWFA,,,,,not_gating,0.06696535819591398,0.12405536026481637,0.06696535819591398,0.7263273672632736,0.7802219778022198,-0.5885044512932287,0.7668689013575352,11.0,35.0,
sum_selectivity,LH-intact_pt_vs_ctrl,omnibus,l,ALL,5.94516056029865,3.0,0.11430897979214145,0.12783991110941081,not_gating,,,,,,,,,,"category==ROI: family-wise context, not a profile test"
sum_selectivity,RH-intact_pt_vs_ctrl,patient_vs_control,r,face_FFA,,,,,not_gating,0.15637263018492709,0.473498026373066,0.15637263018492709,0.17228277172282772,0.22971036229710362,-0.2441950156008789,1.226335856103406,11.0,35.0,
sum_selectivity,RH-intact_pt_vs_ctrl,patient_vs_control,r,house_PPA_strict,,,,,not_gating,-0.31312550195775257,-0.9159306631333283,-0.31312550195775257,0.0086991300869913,0.0347965203479652,-1.761790258423055,-0.2078401208154591,12.0,38.0,
sum_selectivity,RH-intact_pt_vs_ctrl,patient_vs_control,r,object_LOC,,,,,not_gating,-0.18142988500437607,-0.7065261327609033,-0.18142988500437607,0.0364963503649635,0.072992700729927,-1.6210364142828098,0.04384181916872853,12.0,38.0,
sum_selectivity,RH-intact_pt_vs_ctrl,patient_vs_control,r,word_VWFA,,,,,not_gating,-0.056393673640431796,-0.11028022491515414,-0.056393673640431796,0.7497250274972502,0.7497250274972502,-0.8664072102373552,0.6233197650976887,12.0,31.0,
sum_selectivity,RH-intact_pt_vs_ctrl,omnibus,r,ALL,9.379558715300178,3.0,0.024647782961164835,0.09609188353602478,not_gating,,,,,,,,,,"category==ROI: family-wise context, not a profile test"
sum_selectivity,ctrl_LvsR,control_asymmetry,lr,face_FFA,,,,,separate_family,-0.22372770065909525,-0.6838044253846769,-0.22372770065909525,0.00019998000199980003,0.00039996000399960006,-1.0999284634073174,-0.3553356421351984,34.0,,
sum_selectivity,ctrl_LvsR,control_asymmetry,lr,house_PPA_strict,,,,,separate_family,-0.2308185722887508,-0.5860736878573692,-0.2308185722887508,0.00019998000199980003,0.00039996000399960006,-0.8666217552971646,-0.4243509620692502,38.0,,
sum_selectivity,ctrl_LvsR,control_asymmetry,lr,object_LOC,,,,,separate_family,0.05598291065340816,0.49872787803525614,0.05598291065340816,0.0045995400459954,0.006132720061327201,0.16001700014578574,0.9567268312395527,38.0,,
sum_selectivity,ctrl_LvsR,control_asymmetry,lr,word_VWFA,,,,,separate_family,0.053794662672727415,0.11898258618885925,0.053794662672727415,0.5206479352064793,0.5206479352064793,-0.21057570543324816,0.606916599503374,31.0,,
sum_selectivity,ctrl_LvsR,omnibus,lr,ALL,13.270357745281377,3.0,0.0040869666313598585,0.10473441004638477,separate_family,,,,,,,,,,
distinctiveness,LH-intact_pt_vs_ctrl,patient_vs_control,l,face_FFA,,,,,not_gating,-0.2298245395678668,-0.76085151872897,,0.0207979202079792,0.0831916808319168,-1.4559151315553718,-0.15645344109016193,13.0,38.0,
distinctiveness,LH-intact_pt_vs_ctrl,patient_vs_control,l,house_PPA_strict,,,,,not_gating,0.08794145074043909,0.23071923752816487,,0.48005199480051997,0.6400693264006933,-0.47733740185201845,1.0423522530212654,13.0,38.0,
distinctiveness,LH-intact_pt_vs_ctrl,patient_vs_control,l,object_LOC,,,,,not_gating,-0.004357245857743219,-0.011721749413084365,,0.9691030896910309,0.9691030896910309,-0.7178264107661968,0.7445214519792985,13.0,38.0,
distinctiveness,LH-intact_pt_vs_ctrl,patient_vs_control,l,word_VWFA,,,,,not_gating,-0.1027231770458421,-0.2946844728506125,,0.36146385361463856,0.6400693264006933,-0.8771526044942405,0.28015772096554703,13.0,37.0,
distinctiveness,LH-intact_pt_vs_ctrl,omnibus,l,ALL,4.558591011369067,3.0,0.20712326570759812,0.1180377893871945,not_gating,,,,,,,,,,"category==ROI: family-wise context, not a profile test"
distinctiveness,RH-intact_pt_vs_ctrl,patient_vs_control,r,face_FFA,,,,,not_gating,0.18996822062893892,0.604910682918171,,0.0745925407459254,0.0994567209945672,-0.006114766329483922,1.3317742625254485,12.0,37.0,
distinctiveness,RH-intact_pt_vs_ctrl,patient_vs_control,r,house_PPA_strict,,,,,not_gating,0.19443846676119608,0.6811045351921043,,0.043795620437956206,0.08759124087591241,0.009249812956907763,1.5466741661676657,12.0,38.0,
distinctiveness,RH-intact_pt_vs_ctrl,patient_vs_control,r,object_LOC,,,,,not_gating,0.05838407388624289,0.1296394556160837,,0.7045295470452955,0.7045295470452955,-0.49243033638607325,0.6959376998528064,12.0,38.0,
distinctiveness,RH-intact_pt_vs_ctrl,patient_vs_control,r,word_VWFA,,,,,not_gating,0.35810471519434955,0.9135999565986467,,0.007699230076992301,0.030796920307969204,0.33199081268007274,1.6350464588289568,12.0,37.0,
distinctiveness,RH-intact_pt_vs_ctrl,omnibus,r,ALL,3.163461782151812,3.0,0.3671027195648848,0.13005796069648362,not_gating,,,,,,,,,,"category==ROI: family-wise context, not a profile test"
distinctiveness,ctrl_LvsR,control_asymmetry,lr,face_FFA,,,,,separate_family,0.15678952712546845,0.38904675975842773,,0.0240975902409759,0.0481951804819518,0.0628065751662044,0.7902714340495186,37.0,,
distinctiveness,ctrl_LvsR,control_asymmetry,lr,house_PPA_strict,,,,,separate_family,0.00477027337587787,0.013452721391448806,,0.934906509349065,0.934906509349065,-0.31954489662903923,0.335215056092451,38.0,,
distinctiveness,ctrl_LvsR,control_asymmetry,lr,object_LOC,,,,,separate_family,-0.15904434009610738,-0.2810403201206858,,0.08559144085591441,0.11412192114121922,-0.6531429564660418,0.02758644693842629,38.0,,
distinctiveness,ctrl_LvsR,control_asymmetry,lr,word_VWFA,,,,,separate_family,0.28220224190045384,0.5869256105566723,,0.0010998900109989002,0.004399560043995601,0.2590528291723697,1.0142481827617182,37.0,,
distinctiveness,ctrl_LvsR,omnibus,lr,ALL,18.07642521259981,3.0,0.0004241706375003412,0.11173390467983507,separate_family,,,,,,,,,,
wta,M1_LH_ctrl_vs_pt,omnibus,,ALL,45.41131214226768,3.0,7.565662206554722e-10,221.5550555657233,gates_posthoc,,,,,,,,,,
wta,M1_LH_ctrl_vs_pt,patient_vs_control,,face,,,,,gated,3.7469337887953813,0.28914751863548965,,0.37236276372362764,0.37236276372362764,-0.3410771981809352,0.9384265353352258,38.0,13.0,
wta,M1_LH_ctrl_vs_pt,patient_vs_control,,house,,,,,gated,10.548811693138646,0.7873349946697396,,0.019498050194980503,0.024683245961118174,0.03922679245265041,1.59174150538247,38.0,13.0,
wta,M1_LH_ctrl_vs_pt,patient_vs_control,,object,,,,,gated,12.991591570969028,0.8112136899682002,,0.013798620137986202,0.022077792220777923,0.2840236725742644,1.4280083513004214,38.0,13.0,
