measure,model,comparison,hemi,level,omnibus_chi2,omnibus_df,omnibus_p,mse,gating,diff,cohens_d,delta_log10,p_perm,q_fdr,ci_lo,ci_hi,n_a,n_b,note
peak_distance,LH-intact_pt_vs_ctrl,patient_vs_control,l,face_FFA,,,,,not_gating,-2.399103666288079,-0.39567993791552386,,0.27287271272872715,0.6891310868913109,-0.8593406408335231,0.12068548706235588,10.0,38.0,
peak_distance,LH-intact_pt_vs_ctrl,patient_vs_control,l,house_PPA,,,,,not_gating,-0.7688909203540959,-0.13890085498197532,,0.6891310868913109,0.6891310868913109,-0.8618125305526505,0.5401492967846203,10.0,38.0,
peak_distance,LH-intact_pt_vs_ctrl,patient_vs_control,l,object_LOC,,,,,not_gating,0.7058193564032731,0.23762287766374665,,0.5034496550344966,0.6891310868913109,-0.5184617457887938,1.0345562740365952,10.0,38.0,
peak_distance,LH-intact_pt_vs_ctrl,patient_vs_control,l,word_VWFA,,,,,not_gating,1.2039540882723294,0.1628910520217049,,0.6425357464253575,0.6891310868913109,-0.6021203969241882,1.0800278591945165,10.0,38.0,
peak_distance,RH-intact_pt_vs_ctrl,patient_vs_control,r,face_FFA,,,,,not_gating,0.35983432956538053,0.0637435946848815,,0.8517148285171483,0.8517148285171483,-0.4625186126545984,0.753352629956434,12.0,38.0,
peak_distance,RH-intact_pt_vs_ctrl,patient_vs_control,r,house_PPA,,,,,not_gating,0.5282838490562867,0.07963414981976043,,0.8091190880911909,0.8517148285171483,-0.6531964111511877,0.7956526617530437,12.0,38.0,
peak_distance,RH-intact_pt_vs_ctrl,patient_vs_control,r,object_LOC,,,,,not_gating,3.011889572588701,0.7190759782336011,,0.0367963203679632,0.1471852814718528,0.16256499793163826,1.4065522297632436,12.0,38.0,
peak_distance,RH-intact_pt_vs_ctrl,patient_vs_control,r,word_VWFA,,,,,not_gating,3.3421995110900635,0.5535351140009721,,0.0953904609539046,0.1907809219078092,-0.03956019791994655,1.3761337829075513,12.0,38.0,
sum_selectivity,LH-intact_pt_vs_ctrl,patient_vs_control,l,face_FFA,,,,,not_gating,0.06410337780244646,0.14418144884986356,0.06410337780244646,0.6851314868513149,0.6851314868513149,-0.5223565910518966,0.6922962053691779,10.0,37.0,
sum_selectivity,LH-intact_pt_vs_ctrl,patient_vs_control,l,house_PPA,,,,,not_gating,-0.06734048360666733,-0.21524703185565863,-0.06734048360666733,0.5538446155384461,0.6851314868513149,-1.0825720788563353,0.6147568310241043,10.0,38.0,
sum_selectivity,LH-intact_pt_vs_ctrl,patient_vs_control,l,object_LOC,,,,,not_gating,-0.32198916142876355,-1.1994466384583027,-0.32198916142876355,0.0036996300369963003,0.014798520147985201,-2.3388597741472443,-0.23918598243886244,10.0,38.0,
sum_selectivity,LH-intact_pt_vs_ctrl,patient_vs_control,l,word_VWFA,,,,,not_gating,0.26211241211157077,0.502256524653705,0.26211241211157077,0.20787921207879212,0.41575842415758424,-0.14995546965911982,1.1524972452964013,8.0,36.0,
sum_selectivity,LH-intact_pt_vs_ctrl,omnibus,l,ALL,10.727662693256557,3.0,0.013293451495622804,0.11439282391499453,not_gating,,,,,,,,,,"category==ROI: family-wise context, not a profile test"
sum_selectivity,RH-intact_pt_vs_ctrl,patient_vs_control,r,face_FFA,,,,,not_gating,0.15637263018492709,0.473498026373066,0.15637263018492709,0.17428257174282571,0.2323767623237676,-0.24488090384926697,1.2152391192346745,11.0,35.0,
sum_selectivity,RH-intact_pt_vs_ctrl,patient_vs_control,r,house_PPA,,,,,not_gating,-0.16024162331706515,-0.5219713601698034,-0.16024162331706515,0.12238776122387761,0.2323767623237676,-1.2355905050516016,0.16904380765782007,12.0,38.0,
sum_selectivity,RH-intact_pt_vs_ctrl,patient_vs_control,r,object_LOC,,,,,not_gating,-0.18142988500437607,-0.7065261327609033,-0.18142988500437607,0.037196280371962806,0.14878512148785122,-1.6432985227702746,0.03950665514931353,12.0,38.0,
sum_selectivity,RH-intact_pt_vs_ctrl,patient_vs_control,r,word_VWFA,,,,,not_gating,-0.056393673640431796,-0.11028022491515414,-0.056393673640431796,0.7497250274972502,0.7497250274972502,-0.8923182926427818,0.6317152128820017,12.0,31.0,
sum_selectivity,RH-intact_pt_vs_ctrl,omnibus,r,ALL,4.922875251862652,3.0,0.17753249619021835,0.0928382259124306,not_gating,,,,,,,,,,"category==ROI: family-wise context, not a profile test"
sum_selectivity,ctrl_LvsR,control_asymmetry,lr,face_FFA,,,,,separate_family,-0.22026503175651646,-0.7053156043142013,-0.22026503175651646,0.00029997000299970003,0.0011998800119988001,-1.1521617861764275,-0.36745004027255146,34.0,,
sum_selectivity,ctrl_LvsR,control_asymmetry,lr,house_PPA,,,,,separate_family,-0.09898354787892641,-0.48536034566212766,-0.09898354787892641,0.0052994700529947,0.0070659600706596,-0.9369384100965625,-0.16066171029438875,38.0,,
sum_selectivity,ctrl_LvsR,control_asymmetry,lr,object_LOC,,,,,separate_family,0.05651919079288913,0.5010159613004346,0.05651919079288913,0.0045995400459954,0.0070659600706596,0.17554440846939276,0.9585881301065633,38.0,,
sum_selectivity,ctrl_LvsR,control_asymmetry,lr,word_VWFA,,,,,separate_family,0.07293974816050709,0.17885138971618492,0.07293974816050709,0.33096690330966905,0.33096690330966905,-0.16458997196025035,0.610345338944884,31.0,,
sum_selectivity,ctrl_LvsR,omnibus,lr,ALL,11.472240679624043,3.0,0.009428086984984152,0.10266686462552645,separate_family,,,,,,,,,,
distinctiveness,LH-intact_pt_vs_ctrl,patient_vs_control,l,face_FFA,,,,,not_gating,-0.1551455809740886,-0.5123291843129352,,0.1635836416358364,0.3271672832716728,-1.203914467322535,0.1325550725900297,10.0,38.0,
distinctiveness,LH-intact_pt_vs_ctrl,patient_vs_control,l,house_PPA,,,,,not_gating,-0.42789970051287807,-0.6372723979688014,,0.0807919208079192,0.3231676832316768,-1.2433302935784079,-0.08230428934934579,10.0,38.0,
distinctiveness,LH-intact_pt_vs_ctrl,patient_vs_control,l,object_LOC,,,,,not_gating,-0.04883175011624474,-0.1364111031424655,,0.7028297170282972,0.7028297170282972,-0.9125075660134333,0.6498195254797091,10.0,38.0,
distinctiveness,LH-intact_pt_vs_ctrl,patient_vs_control,l,word_VWFA,,,,,not_gating,-0.11102504719783046,-0.3041140435326731,,0.38986101389861016,0.5198146851981469,-1.039441525336142,0.41566700894376735,10.0,37.0,
distinctiveness,LH-intact_pt_vs_ctrl,omnibus,l,ALL,3.6412523786960014,3.0,0.30289893066181395,0.1830826849352174,not_gating,,,,,,,,,,"category==ROI: family-wise context, not a profile test"
distinctiveness,RH-intact_pt_vs_ctrl,patient_vs_control,r,face_FFA,,,,,not_gating,0.18996822062893892,0.604910682918171,,0.07239276072392761,0.09652368096523682,-0.00014645569747581875,1.338336588484919,12.0,37.0,
distinctiveness,RH-intact_pt_vs_ctrl,patient_vs_control,r,house_PPA,,,,,not_gating,0.43589175717335127,0.5999479172686566,,0.07219278072192781,0.09652368096523682,0.09828698787143626,1.2306561919950374,12.0,38.0,
distinctiveness,RH-intact_pt_vs_ctrl,patient_vs_control,r,object_LOC,,,,,not_gating,0.05838407388624289,0.1296394556160837,,0.7032296770322968,0.7032296770322968,-0.4860725954422079,0.7169000452922646,12.0,38.0,
distinctiveness,RH-intact_pt_vs_ctrl,patient_vs_control,r,word_VWFA,,,,,not_gating,0.35810471519434955,0.9135999565986467,,0.0084991500849915,0.033996600339966,0.32528735363712075,1.6624518121926972,12.0,37.0,
distinctiveness,RH-intact_pt_vs_ctrl,omnibus,r,ALL,3.4777221280833084,3.0,0.32366300121824493,0.22579912751762576,not_gating,,,,,,,,,,"category==ROI: family-wise context, not a profile test"
distinctiveness,ctrl_LvsR,control_asymmetry,lr,face_FFA,,,,,separate_family,0.15772286440167477,0.39041411695205125,,0.025797420257974202,0.051594840515948405,0.06565480974751597,0.7970737184633225,37.0,,
distinctiveness,ctrl_LvsR,control_asymmetry,lr,house_PPA,,,,,separate_family,-0.048251634021275136,-0.048723340883576105,,0.7656234376562344,0.7656234376562344,-0.36662696127107147,0.29027878973238064,38.0,,
distinctiveness,ctrl_LvsR,control_asymmetry,lr,object_LOC,,,,,separate_family,-0.15517433393494642,-0.27534523091382035,,0.09449055094490551,0.125987401259874,-0.6299027069815487,0.03736513370250121,38.0,,
distinctiveness,ctrl_LvsR,control_asymmetry,lr,word_VWFA,,,,,separate_family,0.2704491390173719,0.5598245472687818,,0.0021997800219978004,0.008799120087991202,0.2397123844208409,0.9961184284065482,37.0,,
distinctiveness,ctrl_LvsR,omnibus,lr,ALL,9.792968022611173,3.0,0.020410498824397365,0.21084720800262696,separate_family,,,,,,,,,,
wta,M1_LH_ctrl_vs_pt,omnibus,,ALL,26.242351793548284,3.0,8.485550827891028e-06,208.4841141384569,gates_posthoc,,,,,,,,,,
wta,M1_LH_ctrl_vs_pt,patient_vs_control,,face,,,,,gated,4.212809021283059,0.3430763493948328,,0.3464653534646535,0.3464653534646535,-0.20941585422096431,0.8950442740498112,38.0,10.0,
wta,M1_LH_ctrl_vs_pt,patient_vs_control,,house,,,,,gated,7.550732057147215,0.5862449333892893,,0.1095890410958904,0.12524461839530332,-0.24947764793173552,1.5056326832369678,38.0,10.0,
wta,M1_LH_ctrl_vs_pt,patient_vs_control,,object,,,,,gated,10.658124457905206,0.6536716421730304,,0.06929307069293071,0.09239076092390762,0.07608957042552908,1.3287998331139463,38.0,10.0,
wta,M1_LH_ctrl_vs_pt,patient_vs_control,,word,,,,,gated,-22.421665536335475,-1.4140975351258929,,0.0006999300069993001,0.005599440055994401,-2.589954433494055,-0.5288380631197248,38.0,10.0,
wta,M2_RH_ctrl_vs_pt,omnibus,,ALL,33.599026817747614,3.0,2.407465735085893e-07,180.38932045378883,gates_posthoc,,,,,,,,,,
wta,M2_RH_ctrl_vs_pt,patient_vs_control,,face,,,,,gated,-11.421873797930482,-0.9553983725952444,,0.005699430056994301,0.011398860113988602,-1.9477763887187243,-0.08864630295383671,38.0,12.0,
wta,M2_RH_ctrl_vs_pt,patient_vs_control,,house,,,,,gated,8.45690799263891,0.7970519756989255,,0.019998000199980003,0.031996800319968,0.10023836598073246,1.6333994703674966,38.0,12.0,
wta,M2_RH_ctrl_vs_pt,patient_vs_control,,object,,,,,gated,16.61851572497789,0.9700191097220969,,0.0052994700529947,0.011398860113988602,0.11090694818509325,2.0636973300543104,38.0,12.0,
wta,M2_RH_ctrl_vs_pt,patient_vs_control,,word,,,,,gated,-13.6535499196863,-1.039426846048728,,0.003999600039996,0.011398860113988602,-2.0209747925268613,-0.15441532062323898,38.0,12.0,
wta,M3_LH_vs_RH_pt,omnibus,,ALL,2.6989788456874853,3.0,0.44040085673235363,388.42518502111153,gates_posthoc,,,,,,,,,,
